Alias,source_id,source_id_dr2,SpType_a,Spectral Type,Ref,Source,source_#,Teff,Teff_error,2mass_id,2mass_ra,2mass_decl,j_m,j_msigcom,h_m,h_msigcom,k_m,k_msigcom,k_snr,acatalog_identifier_optical_source,blue_mag_opt,visual_or_red_mag_opt,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,pm,pmra,pmra_error,pmdec,pmdec_error,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,phot_variable_flag,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,r_med_geo,r_lo_geo,r_hi_geo,ref_epoch_dr2,ra_dr2,ra_error_dr2,dec_dr2,dec_error_dr2,parallax_dr2,parallax_error_dr2,parallax_over_error_dr2,pmra_dr2,pmra_error_dr2,pmdec_dr2,pmdec_error_dr2,phot_g_mean_mag_dr2,phot_bp_mean_mag_dr2,phot_rp_mean_mag_dr2,bp_rp_dr2,bp_g_dr2,g_rp_dr2,radial_velocity_dr2,radial_velocity_error_dr2,a_g_val_dr2,a_g_percentile_lower_dr2,a_g_percentile_upper_dr2,ruwe_dr2,r_est_dr2,r_lo_dr2,r_hi_dr2,r_len_dr2,A_Ks,A_Ks_sig,A_H,A_J,BCKs,BCKs_sig,DM,DM_sig+,DM_sig-,A_V,A_Ks_u,Ks_0,Ks_0_sig,H_0,J_0,MKs,MKs_sig+,MKs_sig-,Mbol,Mbol_sig+,Mbol_sig-,log(R/R.),R*,log(L/L.),log_Teff,x_kpc,y_kpc,z_kpc,mass_loss,range_mag_bp,range_mag_rp,range_mag_g_fov,pf,pf_error,metallicity,metallicity_error,frequency,frequency_error,amplitude,is_cstar,best_class_name,nss_solution_type,period,period_error,eccentricity,eccentricity_error,center_of_mass_velocity,center_of_mass_velocity_error,flags,mass_ratio,mass_ratio_error,best_class_name_dr2,pf_dr2,pf_error_dr2,metallicity_dr2,metallicity_error_dr2,frequency_dr2,frequency_error_dr2,AAVSO_Type,AAVSO_max_mag,AAVSO_passband_max_mag,AAVSO_min_mag,AAVSO_passband_min_mag,AAVSO_Period,ASASSN-V,ASAS-SN_Vmag,ASAS-SN_Amp,ASAS-SN_Period,ASAS-SN_Type,ASAS-SN_Prob,Variable_details,Variable_Ref,Variable_Ref_#,Variable_Flag,Binary_details,Binary_Ref,Binary_Ref_#,Binary_Flag,B_field,B_field_Ref,B_field_Ref_#,Runaway,Runaway_Ref,Runaway_Ref_#,Cluster/Association Note,Method,Simbad Classification,Region
* omi01 CMa,2921973698674974592 ,2921973698674341504,K2.5,"K5I                       , K2:I                      , K3Iab                     , K1Ib                      , K2.5Iab                   , K2+ Iab                   , K3Iab                     , K2Iab                     , K2.5I,  K3 Iab, K2 Iab, K3 Iab,  K2 Iab,  K2+ Iab,  K2.5 I","Skiff, Bidelman 1951 and Morgan 1950, Keenan and McNeil 1989, Humphreys 1978, Elias 1985, Jura and Kleinmann 1990, Levesque 2005","Skiff, Humphreys 1970, Keenan and McNeil 1989, Humphreys 1978, Elias 1985, Jura and Kleimann 1990, Levesque 2005","0, 36, 26, 13, 14, 12, 15",4015.0,170.0,J06540794-2411031,103.53312199999999,-24.184221,1.2409999999999999,0.24600000000000002,0.55,0.242,0.311,0.264,1000000.0,T,5.66,3.85,2016.0,103.53311608405266,0.05788609400000001,-24.18419290193152,0.08781041,1.2869291780053391,0.12087286,5.545772,-3.771467818553288,0.07633155,4.065909285783499,0.10555677,2.148348,3.2783384,4.2356415,2.5234435,1.7121979999999999,0.95730305,0.754895,,,234.98333091147202,-10.210107082366623,108.16105926096128,-46.7738812169137,False,False,0.0,VARIABLE,,,,,,,782.74634,709.45593,873.0667,2015.5,103.53311690744532,0.19270259166579484,-24.18419360424233,0.2528359476916937,2.535306150901591,0.33572847959946545,7.5516567,-4.478768258620441,0.3870304832466516,4.502911136288648,0.4610558972543374,3.1273598999999996,4.2523794000000015,2.5394799999999997,1.7128994,1.1250196000000001,0.5878799,,,,,,1.1231761999999998,401.79826729028997,350.3816793370321,470.654203813189,1206.5774518427302,0.002521167943647505,0.002521167943647505,0.004192811906283349,0.007207251838905366,2.5270165,0.12901300000000002,9.468105228001647,0.25056414796851784,0.2033201499187267,0.027403999387472868,0.002521167943647505,0.3084788320563525,0.2640120381493997,1.2337927481610946,0.5427927481610947,-9.159626395945295,0.36398454436279215,0.3332288097550594,-6.632609895945295,0.3861723743407721,0.3573314901037601,2.5911508799596588,390.0774814958552,4.5730439583781175,3.6036855496147,-8.439207797332706,-0.6263089428164574,-0.11136701275372968,-5.273894126868847,0.38716233,0.30281776,0.24413739,,,,,,,,False,LPV,,,,,,,,,,,,,,,,,,LC,3.78,V,  4.090,V,                   ,,,,,,,"LPV, LC","Gaia DR3, AAVSO","II, III",Variable,,,,,,,,,,,Collinder 121,Compilation-based Method,RedSG,Region B
BD-18  1812,2930506218147100672 ,2930506218147100672,K2.5,K2.5Iab-Ib,Skiff,Skiff,0,4015.0,170.0,J07225799-1910476,110.74166399999999,-19.179907,5.975,0.021,5.098,0.026000000000000002,4.822,0.018000000000000002,86620.4,T,11.08,9.37,2016.0,110.74164759328487,0.014361448,-19.17983399371778,0.017034924,0.3164660345681137,0.022832428999999998,2.8408113,-1.507099741377162,0.018903064,2.4080818666303925,0.021306147999999997,1.075809,8.526622,9.592623,7.5180054000000025,2.0746173999999997,1.0660009,1.0086164,69.56289,0.20080446,233.52093512760243,-1.978895209638229,116.20266280673141,-40.75087713249994,False,False,0.0,NOT_AVAILABLE,1.9936,1.9723,2.0504,1.4363,1.42,1.4791,2903.9685,2725.3936,3064.7192,2015.5,110.7416478108682,0.031434646466205016,-19.179834377550474,0.0357478507933444,0.3962842989933896,0.04920061677618005,8.054458,-1.5889027643814693,0.06515866818519918,2.2093192103232946,0.06651882927828978,8.526384,9.613642,7.5305104000000025,2.0831313000000002,1.0872574,0.9958739,69.3026065672987,0.3437303752660138,0.589,0.2772,1.392,0.9892605999999999,2359.95483232964,2103.42579486284,2684.94906888239,1364.81719921938,0.06555036559562684,0.00240007159507275,0.10901310800142287,0.1873885451266289,2.5270165,0.12901300000000002,12.314959505818006,0.12020299457808352,0.13353122404121295,0.7125039738655091,0.06555036559562684,4.756449634404373,0.01815930460291569,5.787611454873371,4.910611454873371,-7.558509871413633,0.1215669373193232,0.13476033592124234,-5.0314933714136325,0.17726498362113216,0.18656018414068445,2.2709275750533267,186.6068470718254,3.9325973485654533,3.6036855496147,-9.877824666932911,-2.5392743037008643,-0.07825411384875755,-5.946363067172147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,Compilation-based Method,Star,Region B
UCAC2 24787971,2931417507124988800 ,2931417507124988800,M4,M3.8Iab:,Skiff,Skiff,0,3535.0,170.0,J07183871-1821564,109.661325,-18.365685,6.5820000000000025,0.03,5.269,0.026000000000000002,4.666,0.024,96609.5,U,14.5,11.6,2016.0,109.66130187678041,0.03249114,-18.36565981595416,0.034328092000000004,0.3172256688952973,0.044658805999999995,2.5529716000000002,-1.6989653816721364,0.041536137,1.9055655503228703,0.041321613,1.1184009,10.9498625,13.670770000000001,9.551099,4.119671,2.7209072,1.3987637,91.96783,0.26608878,232.3213937738276,-2.500845710248913,114.6875939985922,-40.134699824357185,False,False,0.0,VARIABLE,,,,,,,2874.5042,2512.9492,3256.5159999999996,2015.5,109.66130205423799,0.0789091848007289,-18.365660187778644,0.07699526088008812,0.6301094862674008,0.10309448564821698,6.111961,-1.4160797900484468,0.16056105886420374,1.4889000187450894,0.1397341916451584,10.968511,13.654191,9.543167,4.111024,2.6856804,1.4253434999999999,92.14889038157179,0.3224008515638678,1.9580000000000002,1.7246,2.366,0.9925767,1552.61495375382,1321.62161320731,1877.66356876633,1425.84745672622,0.07311386989617348,0.005451495395278924,0.12159154450124506,0.20901030198580028,2.8912884999999995,0.12901300000000002,12.292814737697395,0.2885812738800812,0.2731276952118041,0.7947159771323205,0.07311386989617348,4.592886130103827,0.02461135514441956,6.3729896980142025,5.0599896980142,-7.699928607593567,0.2896288494544271,0.2742343098406122,-4.808640107593568,0.31706343940179416,0.3030656873728151,2.336949185252876,217.24469762274384,3.843456043037428,3.5483894181329183,-9.925351727701427,-2.4925393227944457,-0.1065393492020786,-5.691595809641348,0.35189903,0.10712396,0.117069714,,,,,,,,False,LPV,,,,,,,,,,,,,,,,,,VAR,12.27,r,  0.300,r,                   ,J071838.75-182156.5,13.29,0.17,596.34553   ,SR,1.0,"LPV, SR, VAR","Gaia DR3, ASAS-SN, AAVSO","II, IV, III",Variable,,,,,,,,,,, ,Compilation-based Method within error, ,Region E
BD-14  1735,2936258210145098240 ,2936258210145098240,K5,"M0I                       , K3Iab-Ib",Skiff,Skiff,0,3869.17,144.5,J07092326-1501352,107.34691799999999,-15.026467000000002,5.083,0.028999999999999998,4.008,0.196,3.768,0.234,220912.0,T,10.6,8.67,2016.0,107.34692023834356,0.015711600000000003,-15.02643964179008,0.017041234,0.3954035861301189,0.022335846,1.7159879,-0.974156859660303,0.019969245,1.4126687158420967,0.020644914,1.0987451000000001,7.7682080000000004,8.934261,6.7098393,2.224422,1.1660533000000002,1.0583687,55.454409999999996,0.15972573,228.3312114120324,-2.921538368916309,111.19304053132988,-37.19810679485009,False,False,0.0,NOT_AVAILABLE,,,,,,,2403.035,2275.9434,2543.6479999999997,2015.5,107.34692038301777,0.030994851218269413,-15.026439882919213,0.03012533581889212,0.4145770514396748,0.0397184896744979,10.437885000000001,-0.8791615975692166,0.06155886105713833,1.37062358222318,0.06012714675551487,7.7639184000000006,8.947346000000003,6.7246570000000006,2.2226887000000004,1.1834273000000002,1.0392613000000002,55.52371205265973,0.16073989778415573,0.929,0.611,1.956,0.9567911,2263.76652138605,2070.42900332626,2495.7981660257,1523.3311547674805,0.08499079378246424,0.015,0.1413433853121416,0.24296281266074016,2.637686887,0.10966105,11.903800481560431,0.12706317216324786,0.1148447288038984,0.9238129758963504,0.08499079378246424,3.683009206217536,0.23448027635602955,4.84003718733926,3.76503718733926,-8.220791275342894,0.2666946750877999,0.2610944498338503,-5.5831043883428935,0.2883601838106115,0.28318873145155943,2.413385254132028,259.05098868052556,4.153241755337159,3.5876178117682755,-9.679551221477418,-1.8867530662945795,-0.09865915298700226,-5.613459691629382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,Compilation-based Method,Star,Region B
BD-18  1883,3026488184465794176 ,3026488184465794176,M1,M1I,Skiff,Skiff,0,3745.0,170.0,J07313342-1834281,112.889288,-18.574474,5.434,0.019,4.574,0.258,4.276,0.308,143225.0,T,12.13,9.54,2016.0,112.889280115532,0.013497702,-18.57444923840892,0.016991753000000002,0.35644407559920666,0.026499428,4.4567494000000005,-3.0855819738989068,0.019854596000000002,3.2158668627532583,0.023525188,0.9714538,8.393835000000001,9.786482000000001,7.256012400000001,2.5304694,1.3926468,1.1378226,51.981316,0.12839997,233.95671705802224,0.0962120938767886,118.6615417414472,-39.76337648578707,False,False,0.0,NOT_AVAILABLE,,,,,,,2610.8843,2455.856,2827.3252,2015.5,112.88928057194462,0.027092632656452176,-18.5744497248918,0.032571383825465365,0.310649248547209,0.056797682901869664,5.4694,-3.1948936264338617,0.05530117946037789,3.091131720006879,0.06267849758598025,8.393299,9.808010000000001,7.27223,2.53578,1.414711,1.121069,52.04956552359143,0.14579325861314185,1.4483,1.1834,1.8594,0.9490353000000001,2902.37433008276,2477.15938239102,3488.3368828678003,1150.39551000517,0.17064782598372652,0.00597711962139511,0.2837947540816321,0.4878301981926095,2.7319195,0.12901300000000002,12.08393813355958,0.1800138913244328,0.12893703338145215,1.8548676737361576,0.17064782598372652,4.105352174016273,0.30805799122724997,4.946169801807391,4.08616980180739,-7.978585959543308,0.3567978797985397,0.33395281782937264,-5.246666459543309,0.3794062218753577,0.35800675790434205,2.3744296478376903,236.82614616770272,4.018666583817324,3.5734518220354854,-9.650677005530817,-2.268437512085368,0.03486390957656802,-5.6655178864086295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,Compilation-based Method,Star,Region B
BD-17  1991,3026750349273447296 ,3026750349273447296,M0,"M1I                       , K4Iab-Ib",Skiff,Skiff,0,3790.0,110.5,J07284865-1811358,112.20274199999999,-18.1933,5.652,0.023,4.7860000000000005,0.017,4.365,0.036000000000000004,131953.0,T,11.94,9.77,2016.0,112.2027238420246,0.014536665,-18.193288180570658,0.016419744,0.29720159903815285,0.021072117999999997,2.8041563,-1.6440444530835627,0.019207545,2.27165371295691,0.019873908,1.0464398000000001,8.655598,9.988708500000001,7.5391617,2.4495468,1.3331108,1.116436,70.91414,0.28344426,233.309630869934,-0.2924250902037088,117.73419679200121,-39.51880742582828,False,False,0.0,NOT_AVAILABLE,,,,,,,3110.1538,2909.407,3334.8347,2015.5,112.20272407587694,0.026845187913600143,-18.193288519599548,0.0309053070088644,0.3881517378964025,0.03918515992163795,9.90558,-1.6725113603491288,0.05411160885948065,2.184865881038926,0.05448651983958246,8.657587,10.011569999999999,7.5559993,2.4555707,1.3539828999999999,1.1015878000000001,71.03507361971467,0.4872571817586016,,,,0.9064304,2396.75964955792,2184.623032841,2652.93695932446,1185.77347557958,0.13297156331738724,0.015,0.22113749116913312,0.3801252299181831,2.697769,0.08385845,12.463909329120948,0.15686953336368165,0.1401590292733042,1.4453430795368178,0.13297156331738724,4.232028436682613,0.039,5.2718747700818165,4.405874770081818,-8.231880892438335,0.1616448282430936,0.14548385988430107,-5.534111892438335,0.1821024166070888,0.16792198522896712,2.4215439585515224,263.9635488275577,4.133644756975333,3.5786392099680717,-10.010368276476001,-2.6980512492437945,0.014102967564180037,-5.577471348568019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,Compilation-based Method,RedSG,Region B
BD-16  2051,3027253925596894464 ,3027253925596894464,M3,M3I,Skiff,Skiff,0,3605.0,170.0,J07373510-1632590,114.396289,-16.549727999999998,5.675,0.021,4.739,0.02,4.387,0.036000000000000004,124917.0,T,11.54,9.85,2016.0,114.3962629480955,0.017434958,-16.54971755177902,0.019052066,0.2847265419684169,0.02391392,3.1473913,-2.3798306175758595,0.023224927000000003,2.0597278780259893,0.025372906,1.1160989,8.687602,10.120381,7.512536,2.6078452999999997,1.4327793,1.175066,77.96367,0.60203797,232.88260957072723,2.334612927666804,119.93276484466215,-37.48795066293659,False,False,0.0,VARIABLE,,,,,,,3154.5476,2926.9688,3347.7822,2015.5,114.39626331908977,0.03476232079465553,-16.549717899441937,0.0339356361461163,0.3696795133443413,0.04825344737689302,7.6612043000000005,-2.271278400202527,0.07258934960142485,1.8556903556831408,0.07319841873761522,8.654778,10.117476,7.515934,2.6015425,1.4626989,1.1388435,78.09578609195876,0.4124571573335377,,,,1.2426894,2490.65575017352,2213.9619526434,2842.1617536411604,1001.6817490239,0.06555036559562684,0.009196519242663384,0.10901310800142287,0.1873885451266289,2.8381655,0.12901300000000002,12.494685425014293,0.13301546074749704,0.15665672161384356,0.7125039738655091,0.06555036559562684,4.321449634404373,0.03715610267749672,5.487611454873371,4.551611454873371,-8.173235790609919,0.13810752609488594,0.1610028086493461,-5.335070290609919,0.18899217690965306,0.2063159193130233,2.4252035200110877,266.19722266822015,4.054028116243968,3.556905269055448,-10.117148998978056,-2.7982586318642526,0.1746783905363434,-5.524144993586418,0.26221183,0.124327295,0.1611909,,,,,,,,False,LPV,,,,,,,,,,,,,,,,,,MISC,9.85,V,  0.150,V,    39.900000000000,,,,,,,"LPV, MISC","Gaia DR3, AAVSO","II, III",Variable,,,,,,,,,,, ,Compilation-based Method,LongPeriodV*_Candidate,Region B
HD  62745,3028867978609417344 ,3028867978609417344,M3,"M1Ib:                     , M4I                       , M3.3Iab",Skiff,Skiff,0,3605.0,170.0,J07445699-1541500,116.23749699999999,-15.697225,4.36,0.26,3.464,0.19399999999999998,3.115,0.242,403107.0,T,10.51,8.37,2016.0,116.23747439686348,0.018050529,-15.697217286227515,0.019258417,0.17280572287053275,0.02509874,1.6187366,-0.8872434950196906,0.02364507,1.353922854269256,0.025250799999999997,1.1605873,7.1825037,8.673814,5.995929,2.677885,1.4913101,1.1865748999999999,89.034645,0.930366,233.01128107261195,4.293892488223998,121.86701713755888,-36.27882296513759,False,False,0.0,VARIABLE,1.7287,1.165,2.002,1.1431,0.7587,1.3309,5251.9014,4580.9155,5866.9883,2015.5,116.23747452134606,0.035313847737443824,-15.697217544969602,0.03438998276484548,0.018504946699092445,0.05018637092982567,0.36872455,-0.8989275914910704,0.07179609073164005,1.2211127025510204,0.06912178299042021,7.220785,8.751207,6.045105,2.7061024,1.5304222,1.1756802,91.40617391215916,0.9625567244724704,0.1657,0.0509,0.2627,1.1005021000000001,6974.39698451213,5596.65016322616,8843.26538491384,935.154965486317,0.04995104828431463,0.003513804596673009,0.08307076508152324,0.14279484455189942,2.8381655,0.12901300000000002,13.601582819914816,0.25431631919153824,0.2774285459784974,0.54294617700342,0.04995104828431463,3.0650489517156854,0.2420255086199461,4.2172051554481005,3.321205155448101,-10.536533868199127,0.3510742614175468,0.3681615745110927,-7.698368368199129,0.3740287304457721,0.3901119058878963,2.8978631355289286,790.4294911426257,4.999347347279652,3.556905269055448,-11.470522178283568,-4.6092894711440495,0.4691112039143307,-4.53155980099895,0.7961716999999999,0.44009998,0.5403611,,,,,0.003889938400000001,6.298311e-05,0.17910042,False,LPV,,,,,,,,,,,MIRA_SR,,,,,0.0038254676875308508,0.0009809721144165393,SRC,7.9,V,  9.550,V,   493.000000000000,,,,,,,"LPV, MIRA_SR, SRC","Gaia DR3, Gaia DR2, AAVSO","II, I, III",Variable,,,,,,,,,,, ,Compilation-based Method,RedSG,Region A
V* KQ Pup,3030133379058134144 ,3030133379055575424,M2,"M3Iep                     , M2Iabep + B:              , M2Ibe                     , M1Iabe + B2               , M2Iabep + B               , M2Iab:,  M2 Iab e +B, M2 Iab +B ep, M2.0 Ib, M2 Iab:,  M2ep Iab + B","Skiff, Bidelman 1954, Humphreys 1970, Ginestet 1997, Jura and Kleinmann 1990","Skiff, Humphreys 1970, White and Wang 1978, Ginestet 1997, Jura and Kleimann 1990","0, 36, 38, 33, 12",3660.0,170.0,J07334796-1431257,113.44986100000001,-14.523809,1.261,0.268,0.36,0.228,0.067,0.27,1000000.0,T,6.33,4.97,2016.0,113.44982947953936,0.097105816,-14.523886220595731,0.10961058,1.3538433380226595,0.14353254,8.058072,-6.996532446434302,0.12627551,3.997632163159561,0.1505376,1.6133013,3.896420200000001,5.1619163,2.8458482999999997,2.316068,1.265496,1.0505719,,,230.66689255500407,2.5210728053810025,118.31324450252285,-35.686634298740934,False,False,0.0,VARIABLE,,,,,,,778.97925,692.96185,920.16364,2015.5,113.44983055643739,0.16261256677639013,-14.523886865151658,0.1576467687968878,1.4894162348791848,0.2296215570220269,6.4863954,-6.583505295543491,0.3354401049482209,3.339760950443776,0.29023324317331844,3.8296205999999997,5.1688113,2.8946161,2.2741952000000003,1.3391906999999998,0.9350045,,,,,,0.76507497,679.848541704036,580.1221517382403,820.0038333195689,1007.38203810453,0.0,0.002974978023230732,0.0,0.0,2.796426,0.12901300000000002,9.457629446703509,0.3935637663511361,0.23978098368900555,0.0,0.0,0.067,0.270016389306721,1.261,0.36,-9.390629446703509,0.4772853325619072,0.36111462256893706,-6.5942034467035056,0.4944144444165546,0.38346854473620895,2.6638785185518796,461.1885522217128,4.557681378681403,3.5634810853944106,-8.467573826297473,-0.5707639710434249,0.05895029718430909,-5.036736710962577,0.17655997,0.16532072,0.15009934,,,,,,,,False,LPV,,,,,,,,,,,,,,,,,,LC,4.82,V,  5.170,V,                   ,,,,,,,"LPV, LC","Gaia DR3, AAVSO","II, III",Variable,"Binary,  Spectral Binary","Samus' et al. (2017), Skiff, Bidelman 1954, Humphreys 1970, Ginestet 1997, Jura and Kleinmann 1990","V, 0, 36, 38, 33, 12",Binary,,,,,,,NGC 2422,Compilation-based Method,RedSG,Region B
BD-15  1767,3031139363475712640 ,3031139363475712640,M3,"M3I                       , M2.5Ib-II",Skiff,Skiff,0,3605.0,170.0,J07194198-1552162,109.92493700000001,-15.871193,5.0489999999999995,0.264,3.938,0.226,3.697,0.278,212628.0,T,11.36,9.48,2016.0,109.9249258304462,0.01569784,-15.871170923735793,0.017191436,0.35187356090565397,0.022184093999999998,3.6124769999999997,-2.733632783316817,0.019267601999999998,2.3616186881711947,0.020781465,0.9674149999999999,8.098931,9.656555,6.891013,2.765542,1.5576239,1.2079182,58.61119,0.8418532,230.2331266686876,-1.1117359439594985,114.451652248077,-37.634255266816474,False,False,0.0,VARIABLE,,,,,,,2584.1377,2458.1829,2731.219,2015.5,109.92492619646453,0.039594937841613616,-15.871171311686563,0.042310925107139886,0.3077867857330352,0.05734276119833447,5.3674917,-2.9152450089703743,0.08180735585189128,2.0219113725557625,0.08127431400203906,8.103299,9.68125,6.917066999999999,2.7641826000000003,1.5779504999999998,1.1862321000000002,62.15717020135436,0.5933425002767739,,,,1.0644234,2947.42860203088,2498.72319380074,3576.1856281158002,1305.83196258956,0.07307668815556484,0.002426569740947725,0.12152970965001544,0.2089040107055821,2.8381655,0.12901300000000002,12.061578260153926,0.12359364011669476,0.10584086639273882,0.7943118277778787,0.07307668815556484,3.623923311844435,0.2780105901592738,4.840095989294419,3.729095989294418,-8.43765494830949,0.3042454208661205,0.2974763473613882,-5.599489448309491,0.33046880380302585,0.3242476390175776,2.478087351551002,300.66809887286917,4.1597957793237965,3.556905269055448,-9.817668132429725,-2.1840465606825683,-0.024465455407213475,-5.413088947352599,0.24008006,0.11870076,0.117546484,,,,,,,,False,LPV,,,,,,,,,,,,,,,,,,SR,9.22,V,  9.550,V,   112.500000000000,J071942.06-155216.8,9.85,0.73,NON PERIODIC,L,0.9940000000000001,"LPV, L, SR","Gaia DR3, ASAS-SN, AAVSO","II, IV, III",Variable,,,,,,,,,,, ,Compilation-based Method,LongPeriodV*_Candidate,Region B
BD-13  1962,3032770454612595584 ,3032770454612595584,K2,K2Iabe:,Skiff,Skiff,0,4043.33,170.0,J07211154-1337437,110.298103,-13.628815,5.724,0.021,4.902,0.026000000000000002,4.562,0.029,95856.2,T,10.66,9.28,2016.0,110.2981052264954,0.033512462,-13.628835785981442,0.038020957,0.23177536212564004,0.0481564,1.7457762,-1.279207671698941,0.04459729,1.1880076154035903,0.04687656,2.1925702,8.369529,9.392131,7.358451,2.03368,1.0226021,1.0110779,50.45134,3.3688502000000002,228.42268425675388,0.25972980521943384,114.4193249701446,-35.36321867259165,False,False,2.0,NOT_AVAILABLE,3.109,3.1029,3.1153,2.3603,2.3549,2.3659,4095.0918,3368.7459999999996,5071.960999999998,2015.5,110.29810548548107,0.03901105023622193,-13.628836011550396,0.03915492281137975,0.4279745489471935,0.05310602480732314,8.058869999999999,-0.6161348698836717,0.08358901555160435,0.7328248617795654,0.08120647853442113,8.375036,9.417518,7.367495,2.0500226,1.0424814,1.0075412000000001,49.170827462326145,4.764620122664299,,,,1.2195395,2193.39338232794,1954.55132684613,2496.0076184079003,1199.46283545571,0.12857956559562686,0.005569451839120865,0.2138334080014229,0.36756984512662894,2.5055168629999995,0.12901300000000002,13.061318209098268,0.5179968164587218,0.3851537258500566,1.397603973865509,0.12857956559562686,4.433420434404374,0.02952996433774153,5.356430154873372,4.534430154873371,-8.627897774693894,0.5188378558424193,0.3862841070118842,-6.1223809116938925,0.5346373301820208,0.4072588433649647,2.4829978061119986,304.0869664338296,4.368952364677558,3.606739188113389,-10.86310606389645,-3.227490008837878,0.0534969845745538,-5.5074282227961815,,,,,,,,,,,,,SB1,942.1730624125237,9.52964,0.023489117969606947,0.007052314000000001,56.344820471758226,0.15663671,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Single Lined Spectroscopic binary model,Gaia DR3,II,Binary,,,,,,, ,Compilation-based Method,RedSG,Region B
BD-12  1894,3032845015246436864 ,3032845015246436864,M1,M1Ib,Skiff,Skiff,0,3745.0,170.0,J07190568-1315389,109.77369399999999,-13.26082,4.697,0.037000000000000005,3.693,0.23600000000000002,3.381,0.21600000000000005,284459.0,T,10.71,8.75,2016.0,109.77367411551391,0.016687838,-13.260824917719445,0.016754322,0.2932540963708062,0.024249554,2.6751392000000003,-1.8588615920204896,0.022094577999999997,1.923799159230968,0.020720758,1.1653014,7.5546722000000015,8.867686,6.4318604000000015,2.4358258,1.313014,1.1228118,73.18604,0.35399517,227.8583312122624,-0.017936176035750758,113.728533966117,-35.085457988242744,False,False,0.0,VARIABLE,,,,,,,3138.438,2913.8289,3389.7969,2015.5,109.7736743860046,0.03246895466556386,-13.260825230309464,0.027764300372378828,0.2138221519931652,0.045199128159114005,4.73067,-1.7887701653327688,0.06172946331211559,1.8014016380772262,0.052427807348421486,7.5500455,8.896258999999997,6.445912,2.4503473999999996,1.3462138000000001,1.1041336000000002,74.01257379655283,0.4841721895234254,,,,1.0717726,3958.8660386876704,3348.747951300349,4807.36466758351,1233.80565871312,0.10847351428627967,0.015,0.18039617049783466,0.3100927636662126,2.7319195,0.12901300000000002,12.483567767811072,0.1739141943337277,0.15540611717557545,1.1790599378943445,0.10847351428627967,3.2725264857137204,0.2165202069091936,4.386907236333787,3.3829072363337875,-9.211041282097352,0.2777177469855854,0.2665184069733059,-6.479121782097352,0.30622132708181776,0.2961020354955175,2.6209207123484983,417.7540917549128,4.511648712838941,3.5734518220354854,-10.287957394503284,-2.5284812489025565,0.03107561217564784,-5.1478866509359325,0.21515027,0.15029788,0.14920607,,,,,,,,False,LPV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPV,Gaia DR3,II,Variable,,,,,,,,,,, ,Compilation-based Method,LongPeriodV*_Candidate,Region B
